source,target,id,weight,description,text_unit_ids,human_readable_id,source_degree,target_degree,rank,edge_details
MIENTRUNG,DANANG,079020f1d33d428fa704b4dcbc7c89db,5.0,"Mientrung is a central region that includes Danang, known for its tourism and trade",3379c950b18a47619846581a4e90576e,143,2,4,6,"{'human_readable_id': 143, 'source': 'MIENTRUNG', 'target': 'DANANG', 'description': 'Mientrung is a central region that includes Danang, known for its tourism and trade', 'rank': 6}"
SAIGON,HCMC,833c87bb0cd6445aadc3b7cf8910ca66,9.0,"HCMC is the modern name for Saigon, representing the same city with historical significance",3379c950b18a47619846581a4e90576e,144,4,7,11,"{'human_readable_id': 144, 'source': 'SAIGON', 'target': 'HCMC', 'description': 'HCMC is the modern name for Saigon, representing the same city with historical significance', 'rank': 11}"
INDEX 2A: ACTIVE BY BRAND,FANTA,e14bfeb6f7f74d30ba7f2325cf6416b3,5.0,"The event ""Active by Brand"" includes analysis of the activity levels of the Fanta brand over time",730be08ff471429b9408ebb2d52db381,145,4,1,5,"{'human_readable_id': 145, 'source': 'INDEX 2A: ACTIVE BY BRAND', 'target': 'FANTA', 'description': 'The event ""Active by Brand"" includes analysis of the activity levels of the Fanta brand over time', 'rank': 5}"
MEKONG,HIGHLAND,b42f1207cb12419dacf3c5e98ff688f9,3.0,Highland and Mekong are both geographical regions in Vietnam referenced in performance metrics,189704e0897640aa94c023351521d856,146,3,3,6,"{'human_readable_id': 146, 'source': 'MEKONG', 'target': 'HIGHLAND', 'description': 'Highland and Mekong are both geographical regions in Vietnam referenced in performance metrics', 'rank': 6}"
MEKONG,HCMC,8855f1debb78493ea7cf9da83a34746a,3.0,Mekong and HCMC are both significant locations in Vietnam mentioned in performance metrics,189704e0897640aa94c023351521d856,147,3,7,10,"{'human_readable_id': 147, 'source': 'MEKONG', 'target': 'HCMC', 'description': 'Mekong and HCMC are both significant locations in Vietnam mentioned in performance metrics', 'rank': 10}"
HCMC,DANANG,aef1279529bb4a60aa2d027f8f85bfc1,6.0,"Danang is a key city that connects with HCMC, important for trade and tourism",3379c950b18a47619846581a4e90576e,148,7,4,11,"{'human_readable_id': 148, 'source': 'HCMC', 'target': 'DANANG', 'description': 'Danang is a key city that connects with HCMC, important for trade and tourism', 'rank': 11}"
HCMC,HPLT,129a1e6f26eb4ddc853aaba3d1015875,4.0,"HPLT is a hub within the region of HCMC, playing a role in its economic activitiesHCMC and HPLT are both significant locations in Vietnam mentioned in performance metrics","3379c950b18a47619846581a4e90576e,189704e0897640aa94c023351521d856",149,7,2,9,"{'human_readable_id': 149, 'source': 'HCMC', 'target': 'HPLT', 'description': 'HPLT is a hub within the region of HCMC, playing a role in its economic activitiesHCMC and HPLT are both significant locations in Vietnam mentioned in performance metrics', 'rank': 9}"
HCMC,HIGHLAND,9f0a1ee7cb5a4639b48e519c0fe2dfbd,3.0,Highland and HCMC are both significant locations in Vietnam mentioned in performance metrics,189704e0897640aa94c023351521d856,150,7,3,10,"{'human_readable_id': 150, 'source': 'HCMC', 'target': 'HIGHLAND', 'description': 'Highland and HCMC are both significant locations in Vietnam mentioned in performance metrics', 'rank': 10}"
THANH HOA,LANGSON,bb83bfac0455414f86fd94c80670814a,3.0,Langson and Thanh Hoa are both provinces in Vietnam mentioned in performance metrics,189704e0897640aa94c023351521d856,151,3,1,4,"{'human_readable_id': 151, 'source': 'THANH HOA', 'target': 'LANGSON', 'description': 'Langson and Thanh Hoa are both provinces in Vietnam mentioned in performance metrics', 'rank': 4}"
THANH HOA,HIGHLAND,04522a1cc5c84091a564b9de924a7a02,3.0,Highland and Thanh Hoa are both provinces in Vietnam mentioned in performance metrics,189704e0897640aa94c023351521d856,152,3,3,6,"{'human_readable_id': 152, 'source': 'THANH HOA', 'target': 'HIGHLAND', 'description': 'Highland and Thanh Hoa are both provinces in Vietnam mentioned in performance metrics', 'rank': 6}"
DANANG,HCMC HUB,66d7dee3654f4d5daaa12b8e46f83fda,3.0,Danang and HCMC Hub are both locations in Vietnam mentioned in performance metrics,189704e0897640aa94c023351521d856,153,4,2,6,"{'human_readable_id': 153, 'source': 'DANANG', 'target': 'HCMC HUB', 'description': 'Danang and HCMC Hub are both locations in Vietnam mentioned in performance metrics', 'rank': 6}"
ABCXYZ,DEFUV,f6c13215cfae4747a2adaa5487fd98b7,5.0,ABCXYZ and DEFUV are organizations achieving 100% across various performance metrics,189704e0897640aa94c023351521d856,154,1,1,2,"{'human_readable_id': 154, 'source': 'ABCXYZ', 'target': 'DEFUV', 'description': 'ABCXYZ and DEFUV are organizations achieving 100% across various performance metrics', 'rank': 2}"
GHIJKL,MNOPQR,74a9319650a7415d9e39f4fb98dcc4c4,5.0,GHIJKL and MNOPQR are organizations achieving 100% across various performance metrics,189704e0897640aa94c023351521d856,155,1,1,2,"{'human_readable_id': 155, 'source': 'GHIJKL', 'target': 'MNOPQR', 'description': 'GHIJKL and MNOPQR are organizations achieving 100% across various performance metrics', 'rank': 2}"
STUVWX,YZABCD,2727150f7aad4016adffdbdae8fc4816,5.0,STUVWX and YZABCD are organizations achieving 100% across various performance metrics,189704e0897640aa94c023351521d856,156,1,1,2,"{'human_readable_id': 156, 'source': 'STUVWX', 'target': 'YZABCD', 'description': 'STUVWX and YZABCD are organizations achieving 100% across various performance metrics', 'rank': 2}"
EFGHIJ,KLMNOP,8b7e6f3b1b31438988160f332ddfdf15,5.0,EFGHIJ and KLMNOP are organizations achieving 100% across various performance metrics,189704e0897640aa94c023351521d856,157,1,1,2,"{'human_readable_id': 157, 'source': 'EFGHIJ', 'target': 'KLMNOP', 'description': 'EFGHIJ and KLMNOP are organizations achieving 100% across various performance metrics', 'rank': 2}"
A+,SAMURAI,fe850b125b57459e8f96f33d2c266903,3.0,"Both A+ and SAMURAI are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,158,13,6,19,"{'human_readable_id': 158, 'source': 'A+', 'target': 'SAMURAI', 'description': 'Both A+ and SAMURAI are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 19}"
A+,FUZETEA,3650065d5c4b408db96e98f8b3ede5d3,3.0,"Both A+ and FUZETEA are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,159,13,13,26,"{'human_readable_id': 159, 'source': 'A+', 'target': 'FUZETEA', 'description': 'Both A+ and FUZETEA are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
A+,STING,f58fd807c9094658a1beb4b75b612e4d,3.0,"Both A+ and STING are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,160,13,13,26,"{'human_readable_id': 160, 'source': 'A+', 'target': 'STING', 'description': 'Both A+ and STING are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
A+,PREDATOR,e8b433f0fb9340eea50c7c18d07e15a1,3.0,"Both A+ and PREDATOR are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,161,13,13,26,"{'human_readable_id': 161, 'source': 'A+', 'target': 'PREDATOR', 'description': 'Both A+ and PREDATOR are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
A+,LEMOR,0f34ead93a1c4fdea74ceb7177471858,3.0,"Both A+ and LEMOR are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,162,13,13,26,"{'human_readable_id': 162, 'source': 'A+', 'target': 'LEMOR', 'description': 'Both A+ and LEMOR are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
A+,SUNNOH,c45a9a421a2d4282a4c1ccff27b138c1,3.0,"Both A+ and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,163,13,13,26,"{'human_readable_id': 163, 'source': 'A+', 'target': 'SUNNOH', 'description': 'Both A+ and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
A+,500 ML,868f8efd954740ddad3371f25ea6ce91,3.0,"A+ is associated with various beverage products, including those packaged in 500 ml format.",807ab2b7739147098735831faba6b880,164,13,6,19,"{'human_readable_id': 164, 'source': 'A+', 'target': '500 ML', 'description': 'A+ is associated with various beverage products, including those packaged in 500 ml format.', 'rank': 19}"
A+,1.5L,76be111a35834bbca210d3faba92ef3a,3.0,"A+ is associated with various beverage products, including those packaged in 1.5L format.",807ab2b7739147098735831faba6b880,165,13,6,19,"{'human_readable_id': 165, 'source': 'A+', 'target': '1.5L', 'description': 'A+ is associated with various beverage products, including those packaged in 1.5L format.', 'rank': 19}"
A+,1.5L PET,97fca9000be84e50a9d3c42277080200,3.0,"A+ is associated with various beverage products, including those packaged in 1.5L PET format.",807ab2b7739147098735831faba6b880,166,13,6,19,"{'human_readable_id': 166, 'source': 'A+', 'target': '1.5L PET', 'description': 'A+ is associated with various beverage products, including those packaged in 1.5L PET format.', 'rank': 19}"
A+,24X330ML,3c465173a2ed402c92ef37f2cd9fa4ce,3.0,"A+ is associated with various beverage products, including those packaged in 24x330ml format.",807ab2b7739147098735831faba6b880,167,13,6,19,"{'human_readable_id': 167, 'source': 'A+', 'target': '24X330ML', 'description': 'A+ is associated with various beverage products, including those packaged in 24x330ml format.', 'rank': 19}"
A+,6X330ML,b366bbdd8e90410da700ba4530d85c1e,3.0,"A+ is associated with various beverage products, including those packaged in 6x330ml format.",807ab2b7739147098735831faba6b880,168,13,6,19,"{'human_readable_id': 168, 'source': 'A+', 'target': '6X330ML', 'description': 'A+ is associated with various beverage products, including those packaged in 6x330ml format.', 'rank': 19}"
A+,350ML CAN,e1ee2e68338b48c6a747fe2a9d0e22f6,3.0,"A+ is associated with various beverage products, including those packaged in 350ml can format.",807ab2b7739147098735831faba6b880,169,13,6,19,"{'human_readable_id': 169, 'source': 'A+', 'target': '350ML CAN', 'description': 'A+ is associated with various beverage products, including those packaged in 350ml can format.', 'rank': 19}"
A+,330ML CAN,e09dc836d5be44b897c671b5c92ea329,3.0,"A+ is associated with various beverage products, including those packaged in 330ml can format.",807ab2b7739147098735831faba6b880,170,13,6,19,"{'human_readable_id': 170, 'source': 'A+', 'target': '330ML CAN', 'description': 'A+ is associated with various beverage products, including those packaged in 330ml can format.', 'rank': 19}"
SAMURAI,FUZETEA,36ee000ed3624731a9324404fd04f202,3.0,"Both SAMURAI and FUZETEA are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,171,6,13,19,"{'human_readable_id': 171, 'source': 'SAMURAI', 'target': 'FUZETEA', 'description': 'Both SAMURAI and FUZETEA are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 19}"
SAMURAI,STING,304b016f219c42de8da4dca003b91643,3.0,"Both SAMURAI and STING are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,172,6,13,19,"{'human_readable_id': 172, 'source': 'SAMURAI', 'target': 'STING', 'description': 'Both SAMURAI and STING are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 19}"
SAMURAI,PREDATOR,4039c129710d421b89afac8b6a3a0144,3.0,"Both SAMURAI and PREDATOR are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,173,6,13,19,"{'human_readable_id': 173, 'source': 'SAMURAI', 'target': 'PREDATOR', 'description': 'Both SAMURAI and PREDATOR are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 19}"
SAMURAI,LEMOR,51e11265fbd94020b3699d8014ea5534,3.0,"Both SAMURAI and LEMOR are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,174,6,13,19,"{'human_readable_id': 174, 'source': 'SAMURAI', 'target': 'LEMOR', 'description': 'Both SAMURAI and LEMOR are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 19}"
SAMURAI,SUNNOH,7224dcf4530f4983a6ddf978212aa34b,3.0,"Both SAMURAI and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,175,6,13,19,"{'human_readable_id': 175, 'source': 'SAMURAI', 'target': 'SUNNOH', 'description': 'Both SAMURAI and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 19}"
FUZETEA,STING,68293207f70b4352b9651fe084236232,3.0,"Both FUZETEA and STING are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,176,13,13,26,"{'human_readable_id': 176, 'source': 'FUZETEA', 'target': 'STING', 'description': 'Both FUZETEA and STING are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
FUZETEA,PREDATOR,d70f96f8ab874921940502627650da9f,3.0,"Both FUZETEA and PREDATOR are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,177,13,13,26,"{'human_readable_id': 177, 'source': 'FUZETEA', 'target': 'PREDATOR', 'description': 'Both FUZETEA and PREDATOR are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
FUZETEA,LEMOR,7f6b8275bced4636b13f4214c5ffe935,3.0,"Both FUZETEA and LEMOR are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,178,13,13,26,"{'human_readable_id': 178, 'source': 'FUZETEA', 'target': 'LEMOR', 'description': 'Both FUZETEA and LEMOR are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
FUZETEA,SUNNOH,743e1e8f06ff4f62a7d7ba1974df262b,3.0,"Both FUZETEA and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,179,13,13,26,"{'human_readable_id': 179, 'source': 'FUZETEA', 'target': 'SUNNOH', 'description': 'Both FUZETEA and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
FUZETEA,500 ML,eace58c588ca408e892e778ae9c429dc,3.0,"FUZETEA is associated with various beverage products, including those packaged in 500 ml format.",807ab2b7739147098735831faba6b880,180,13,6,19,"{'human_readable_id': 180, 'source': 'FUZETEA', 'target': '500 ML', 'description': 'FUZETEA is associated with various beverage products, including those packaged in 500 ml format.', 'rank': 19}"
FUZETEA,1.5L,51b25b8306934835aa66e9eb81599dc9,3.0,"FUZETEA is associated with various beverage products, including those packaged in 1.5L format.",807ab2b7739147098735831faba6b880,181,13,6,19,"{'human_readable_id': 181, 'source': 'FUZETEA', 'target': '1.5L', 'description': 'FUZETEA is associated with various beverage products, including those packaged in 1.5L format.', 'rank': 19}"
FUZETEA,1.5L PET,5a0b385b498e4cd4bf610d66cfa6097a,3.0,"FUZETEA is associated with various beverage products, including those packaged in 1.5L PET format.",807ab2b7739147098735831faba6b880,182,13,6,19,"{'human_readable_id': 182, 'source': 'FUZETEA', 'target': '1.5L PET', 'description': 'FUZETEA is associated with various beverage products, including those packaged in 1.5L PET format.', 'rank': 19}"
FUZETEA,24X330ML,8844ab3a3e444e51b59a40c78e2a880b,3.0,"FUZETEA is associated with various beverage products, including those packaged in 24x330ml format.",807ab2b7739147098735831faba6b880,183,13,6,19,"{'human_readable_id': 183, 'source': 'FUZETEA', 'target': '24X330ML', 'description': 'FUZETEA is associated with various beverage products, including those packaged in 24x330ml format.', 'rank': 19}"
FUZETEA,6X330ML,e071f561975849deb7f15ed1d60fa7b0,3.0,"FUZETEA is associated with various beverage products, including those packaged in 6x330ml format.",807ab2b7739147098735831faba6b880,184,13,6,19,"{'human_readable_id': 184, 'source': 'FUZETEA', 'target': '6X330ML', 'description': 'FUZETEA is associated with various beverage products, including those packaged in 6x330ml format.', 'rank': 19}"
FUZETEA,350ML CAN,14dfbc12da834d8a9d18608f1261527c,3.0,"FUZETEA is associated with various beverage products, including those packaged in 350ml can format.",807ab2b7739147098735831faba6b880,185,13,6,19,"{'human_readable_id': 185, 'source': 'FUZETEA', 'target': '350ML CAN', 'description': 'FUZETEA is associated with various beverage products, including those packaged in 350ml can format.', 'rank': 19}"
FUZETEA,330ML CAN,198ffbe57d6c46ba8d71774be7acb87d,3.0,"FUZETEA is associated with various beverage products, including those packaged in 330ml can format.",807ab2b7739147098735831faba6b880,186,13,6,19,"{'human_readable_id': 186, 'source': 'FUZETEA', 'target': '330ML CAN', 'description': 'FUZETEA is associated with various beverage products, including those packaged in 330ml can format.', 'rank': 19}"
STING,PREDATOR,39d2aaf0ad194de39e76afd341d3c3ff,3.0,"Both STING and PREDATOR are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,187,13,13,26,"{'human_readable_id': 187, 'source': 'STING', 'target': 'PREDATOR', 'description': 'Both STING and PREDATOR are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
STING,LEMOR,75c85bf5c25940078ad81ae490356103,3.0,"Both STING and LEMOR are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,188,13,13,26,"{'human_readable_id': 188, 'source': 'STING', 'target': 'LEMOR', 'description': 'Both STING and LEMOR are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
STING,SUNNOH,a23d8b741a234d5a8bc0169d8317ed7c,3.0,"Both STING and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,189,13,13,26,"{'human_readable_id': 189, 'source': 'STING', 'target': 'SUNNOH', 'description': 'Both STING and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
STING,500 ML,02fc0754817049b0bde37e65e68ecf0d,3.0,"STING is associated with various beverage products, including those packaged in 500 ml format.",807ab2b7739147098735831faba6b880,190,13,6,19,"{'human_readable_id': 190, 'source': 'STING', 'target': '500 ML', 'description': 'STING is associated with various beverage products, including those packaged in 500 ml format.', 'rank': 19}"
STING,1.5L,70c8f8cc0b92454e935ca45c6afa6899,3.0,"STING is associated with various beverage products, including those packaged in 1.5L format.",807ab2b7739147098735831faba6b880,191,13,6,19,"{'human_readable_id': 191, 'source': 'STING', 'target': '1.5L', 'description': 'STING is associated with various beverage products, including those packaged in 1.5L format.', 'rank': 19}"
STING,1.5L PET,0035feb6a90044b293c7e244ee65c034,3.0,"STING is associated with various beverage products, including those packaged in 1.5L PET format.",807ab2b7739147098735831faba6b880,192,13,6,19,"{'human_readable_id': 192, 'source': 'STING', 'target': '1.5L PET', 'description': 'STING is associated with various beverage products, including those packaged in 1.5L PET format.', 'rank': 19}"
STING,24X330ML,01b8e0bc5dd24721b53cce9bdb814934,3.0,"STING is associated with various beverage products, including those packaged in 24x330ml format.",807ab2b7739147098735831faba6b880,193,13,6,19,"{'human_readable_id': 193, 'source': 'STING', 'target': '24X330ML', 'description': 'STING is associated with various beverage products, including those packaged in 24x330ml format.', 'rank': 19}"
STING,6X330ML,86a43a3fa6dc4812babc605ee81191c2,3.0,"STING is associated with various beverage products, including those packaged in 6x330ml format.",807ab2b7739147098735831faba6b880,194,13,6,19,"{'human_readable_id': 194, 'source': 'STING', 'target': '6X330ML', 'description': 'STING is associated with various beverage products, including those packaged in 6x330ml format.', 'rank': 19}"
STING,350ML CAN,fb7eed67bca54cdba6c98057cbb75a34,3.0,"STING is associated with various beverage products, including those packaged in 350ml can format.",807ab2b7739147098735831faba6b880,195,13,6,19,"{'human_readable_id': 195, 'source': 'STING', 'target': '350ML CAN', 'description': 'STING is associated with various beverage products, including those packaged in 350ml can format.', 'rank': 19}"
STING,330ML CAN,71b5c53c431b42fc8f8b8a849eefab89,3.0,"STING is associated with various beverage products, including those packaged in 330ml can format.",807ab2b7739147098735831faba6b880,196,13,6,19,"{'human_readable_id': 196, 'source': 'STING', 'target': '330ML CAN', 'description': 'STING is associated with various beverage products, including those packaged in 330ml can format.', 'rank': 19}"
PREDATOR,LEMOR,e9552725055f4aebb2fc153c99a9cd4c,3.0,"Both PREDATOR and LEMOR are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,197,13,13,26,"{'human_readable_id': 197, 'source': 'PREDATOR', 'target': 'LEMOR', 'description': 'Both PREDATOR and LEMOR are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
PREDATOR,SUNNOH,c441d4b9a30642b49e52032cc0f23bcb,3.0,"Both PREDATOR and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,198,13,13,26,"{'human_readable_id': 198, 'source': 'PREDATOR', 'target': 'SUNNOH', 'description': 'Both PREDATOR and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
PREDATOR,500 ML,85992940810442dca5a08da1be116058,3.0,"PREDATOR is associated with various beverage products, including those packaged in 500 ml format.",807ab2b7739147098735831faba6b880,199,13,6,19,"{'human_readable_id': 199, 'source': 'PREDATOR', 'target': '500 ML', 'description': 'PREDATOR is associated with various beverage products, including those packaged in 500 ml format.', 'rank': 19}"
PREDATOR,1.5L,385446e31a784204a873e51c415cae06,3.0,"PREDATOR is associated with various beverage products, including those packaged in 1.5L format.",807ab2b7739147098735831faba6b880,200,13,6,19,"{'human_readable_id': 200, 'source': 'PREDATOR', 'target': '1.5L', 'description': 'PREDATOR is associated with various beverage products, including those packaged in 1.5L format.', 'rank': 19}"
PREDATOR,1.5L PET,be03d3d8db7a4ddc8b744045b3ea805b,3.0,"PREDATOR is associated with various beverage products, including those packaged in 1.5L PET format.",807ab2b7739147098735831faba6b880,201,13,6,19,"{'human_readable_id': 201, 'source': 'PREDATOR', 'target': '1.5L PET', 'description': 'PREDATOR is associated with various beverage products, including those packaged in 1.5L PET format.', 'rank': 19}"
PREDATOR,24X330ML,aedd6d654b6949b3a04de3ff67505f78,3.0,"PREDATOR is associated with various beverage products, including those packaged in 24x330ml format.",807ab2b7739147098735831faba6b880,202,13,6,19,"{'human_readable_id': 202, 'source': 'PREDATOR', 'target': '24X330ML', 'description': 'PREDATOR is associated with various beverage products, including those packaged in 24x330ml format.', 'rank': 19}"
PREDATOR,6X330ML,f0da58ef84774a9eaa5596abe91bb539,3.0,"PREDATOR is associated with various beverage products, including those packaged in 6x330ml format.",807ab2b7739147098735831faba6b880,203,13,6,19,"{'human_readable_id': 203, 'source': 'PREDATOR', 'target': '6X330ML', 'description': 'PREDATOR is associated with various beverage products, including those packaged in 6x330ml format.', 'rank': 19}"
PREDATOR,350ML CAN,7748e9e627244924bb6ad396949edb1a,3.0,"PREDATOR is associated with various beverage products, including those packaged in 350ml can format.",807ab2b7739147098735831faba6b880,204,13,6,19,"{'human_readable_id': 204, 'source': 'PREDATOR', 'target': '350ML CAN', 'description': 'PREDATOR is associated with various beverage products, including those packaged in 350ml can format.', 'rank': 19}"
PREDATOR,330ML CAN,581d3a5c87454535a9a301733287cade,3.0,"PREDATOR is associated with various beverage products, including those packaged in 330ml can format.",807ab2b7739147098735831faba6b880,205,13,6,19,"{'human_readable_id': 205, 'source': 'PREDATOR', 'target': '330ML CAN', 'description': 'PREDATOR is associated with various beverage products, including those packaged in 330ml can format.', 'rank': 19}"
LEMOR,SUNNOH,db481fd2a8fb4f8dbe7ae0d26a7c7ad9,1.0,"Both LEMOR and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.",807ab2b7739147098735831faba6b880,206,13,13,26,"{'human_readable_id': 206, 'source': 'LEMOR', 'target': 'SUNNOH', 'description': 'Both LEMOR and SUNNOH are beverage brands listed in the same product context, indicating they may compete in the same market.', 'rank': 26}"
LEMOR,500 ML,5dce48470cd146a0aa0785461a367fb6,3.0,"LEMOR is associated with various beverage products, including those packaged in 500 ml format.",807ab2b7739147098735831faba6b880,207,13,6,19,"{'human_readable_id': 207, 'source': 'LEMOR', 'target': '500 ML', 'description': 'LEMOR is associated with various beverage products, including those packaged in 500 ml format.', 'rank': 19}"
LEMOR,1.5L,483e5454655d401d9f201dd592de3b54,3.0,"LEMOR is associated with various beverage products, including those packaged in 1.5L format.",807ab2b7739147098735831faba6b880,208,13,6,19,"{'human_readable_id': 208, 'source': 'LEMOR', 'target': '1.5L', 'description': 'LEMOR is associated with various beverage products, including those packaged in 1.5L format.', 'rank': 19}"
LEMOR,1.5L PET,8743815dbe304536b404a7f4ebe7387e,3.0,"LEMOR is associated with various beverage products, including those packaged in 1.5L PET format.",807ab2b7739147098735831faba6b880,209,13,6,19,"{'human_readable_id': 209, 'source': 'LEMOR', 'target': '1.5L PET', 'description': 'LEMOR is associated with various beverage products, including those packaged in 1.5L PET format.', 'rank': 19}"
LEMOR,24X330ML,ef6736cae4b047b9ad7389a88bbd1672,3.0,"LEMOR is associated with various beverage products, including those packaged in 24x330ml format.",807ab2b7739147098735831faba6b880,210,13,6,19,"{'human_readable_id': 210, 'source': 'LEMOR', 'target': '24X330ML', 'description': 'LEMOR is associated with various beverage products, including those packaged in 24x330ml format.', 'rank': 19}"
LEMOR,6X330ML,474bc5e573214e9f842f3911c8422558,3.0,"LEMOR is associated with various beverage products, including those packaged in 6x330ml format.",807ab2b7739147098735831faba6b880,211,13,6,19,"{'human_readable_id': 211, 'source': 'LEMOR', 'target': '6X330ML', 'description': 'LEMOR is associated with various beverage products, including those packaged in 6x330ml format.', 'rank': 19}"
LEMOR,350ML CAN,f746e62db43040ed822feb435f4e7ca4,3.0,"LEMOR is associated with various beverage products, including those packaged in 350ml can format.",807ab2b7739147098735831faba6b880,212,13,6,19,"{'human_readable_id': 212, 'source': 'LEMOR', 'target': '350ML CAN', 'description': 'LEMOR is associated with various beverage products, including those packaged in 350ml can format.', 'rank': 19}"
LEMOR,330ML CAN,084a6300dab9412196f6f8ddab656e35,3.0,"LEMOR is associated with various beverage products, including those packaged in 330ml can format.",807ab2b7739147098735831faba6b880,213,13,6,19,"{'human_readable_id': 213, 'source': 'LEMOR', 'target': '330ML CAN', 'description': 'LEMOR is associated with various beverage products, including those packaged in 330ml can format.', 'rank': 19}"
SUNNOH,500 ML,52b49c457cbb4bb0bde24b0e8fe063d5,3.0,"SUNNOH is associated with various beverage products, including those packaged in 500 ml format.",807ab2b7739147098735831faba6b880,214,13,6,19,"{'human_readable_id': 214, 'source': 'SUNNOH', 'target': '500 ML', 'description': 'SUNNOH is associated with various beverage products, including those packaged in 500 ml format.', 'rank': 19}"
SUNNOH,1.5L,29d19f9a9173407c8cda0eabaf56d254,3.0,"SUNNOH is associated with various beverage products, including those packaged in 1.5L format.",807ab2b7739147098735831faba6b880,215,13,6,19,"{'human_readable_id': 215, 'source': 'SUNNOH', 'target': '1.5L', 'description': 'SUNNOH is associated with various beverage products, including those packaged in 1.5L format.', 'rank': 19}"
SUNNOH,1.5L PET,056fda562993421c8bef23a7dd1e591d,3.0,"SUNNOH is associated with various beverage products, including those packaged in 1.5L PET format.",807ab2b7739147098735831faba6b880,216,13,6,19,"{'human_readable_id': 216, 'source': 'SUNNOH', 'target': '1.5L PET', 'description': 'SUNNOH is associated with various beverage products, including those packaged in 1.5L PET format.', 'rank': 19}"
SUNNOH,24X330ML,3164c59555ea45e48aa12696c2f40ac6,3.0,"SUNNOH is associated with various beverage products, including those packaged in 24x330ml format.",807ab2b7739147098735831faba6b880,217,13,6,19,"{'human_readable_id': 217, 'source': 'SUNNOH', 'target': '24X330ML', 'description': 'SUNNOH is associated with various beverage products, including those packaged in 24x330ml format.', 'rank': 19}"
SUNNOH,6X330ML,b713e46bad67427e8db2434f34f1d5c8,3.0,"SUNNOH is associated with various beverage products, including those packaged in 6x330ml format.",807ab2b7739147098735831faba6b880,218,13,6,19,"{'human_readable_id': 218, 'source': 'SUNNOH', 'target': '6X330ML', 'description': 'SUNNOH is associated with various beverage products, including those packaged in 6x330ml format.', 'rank': 19}"
